"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Fire Emblem: Path of Radiance","","GameCube","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/20/2005","10/17/2005","2017-04-28","Tactical RPG"
"Fire Emblem: The Sacred Stones","","Game Boy Advance","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/7/2004","5/23/2005","2017-04-28","Tactical RPG"
"Five Nights at Freddy's","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/8/2014","","2022-01-13","Survival Horror"
"Flotilla","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Flower (2013)","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","2/12/2009","","2017-04-28","Graphic Adventure"
"Forager","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/18/2019","","2022-01-13","Survival"
"Forged Battalion","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"FortressCraft Evolved","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/9/2015","","2025-01-30",""
"Forts","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Fortune Summoners: Secret of the Elemental Stone","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/18/2009","1/30/2012","2017-04-26","Action RPG"
"Freedom Planet","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/21/2014","","2017-04-26","Platform-adventure"
"Freedom Wars","","PlayStation Vita","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2014","10/28/2014","2017-05-05","Action RPG"
"Frog Detective 2: The Case of the Invisible Wizard","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Frozen Synapse","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"FTL: Faster Than Light","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/14/2012","9/14/2012","2017-04-26","Real-time Strategy"
"Full Metal Furies","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13",""
"Gal*Gun Returns","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Rail Shooter"
"Galactic Civilizations III","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Galcon Fusion","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Garden Life: A Cozy Simulator","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30","Simulation"
"Garry's Mod","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/29/2006","","2017-04-26","First-person Shooter"
"Geometry Wars 3: Dimensions","","PlayStation Vita","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/25/2014","","2017-05-05","Shoot 'em Up"
"Geometry Wars: Retro Evolved","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/2/2005","","2017-04-26","Shoot 'em Up"
"Gnomoria","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Go! Go! Nippon! ~My First Trip to Japan~","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Goat Simulator","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22","Simulation"
"God Eater 2: Rage Burst","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"God Eater: Resurrection","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/2015","8/29/2016","2019-01-22","Action RPG"
"God of War (2005)","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/22/2005","3/22/2005","2017-05-19","Hack and Slash (Action)"
"God of War II","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/13/2007","3/13/2007","2017-04-26","Hack and Slash (Action)"
"God of War: Chains of Olympus","","PlayStation Portable","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","3/4/2008","3/4/2008","2017-05-19","Hack and Slash (Action)"
"Golden Light","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/10/2020","","2026-02-01","Survival Horror"
"Golden Sun","","Game Boy Advance","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/1/2001","11/11/2001","2017-05-19","JRPG"
"Golden Sun: The Lost Age","","Game Boy Advance","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/28/2002","4/14/2003","2017-04-28","RPG"
"Golf With Your Friends","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/19/2020","","2022-01-13","Sports (Golf)"
"Gone Home","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/15/2013","8/15/2013","2017-04-26","Graphic Adventure"
"Gonner","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22","Platformer"
"Goodbye Deponia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/15/2013","","2017-04-26","Graphic Adventure"
"Goose Goose Duck","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Gotham Knights","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/21/2022","","2025-01-30","Action RPG"
"Granblue Fantasy: Relink","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Grand Theft Auto","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","December 1997","1/4/2008","2017-04-26","Action-adventure"
"Grand Theft Auto 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/30/1999","1/4/2008","2017-04-26","Action-adventure"
"Grand Theft Auto III","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/22/2001","","2017-04-26","Action-adventure"
"Grand Theft Auto IV","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/29/2008","12/2/2008","2017-04-26","Action-adventure"
"Grand Theft Auto IV: The Ballad of Gay Tony","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Action-adventure"
"Grand Theft Auto IV: The Lost and Damned","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Grand Theft Auto V","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/17/2013","","2022-01-13","Action-adventure"
"Grand Theft Auto V Enhanced","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/4/2025","","2026-02-01","Action-adventure"
"Grand Theft Auto: Episodes from Liberty City","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/2009","","2017-04-26","Compilation"
"Grand Theft Auto: San Andreas","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/26/2004","","2017-04-26","Action-adventure"
"Grand Theft Auto: Vice City","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2002","1/4/2008","2017-04-26","Action-adventure"
"Gratuitous Space Battles","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Graveyard Keeper","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/15/2018","","2022-01-13","Business Simulation"
"Gravity Circuit","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/13/2023","","2026-02-01","Platformer"
"Gremlins, Inc.","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13",""
"GRIS","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/13/2018","12/13/2018","2022-01-13","Puzzle-platform"
"Grow: Song of the Evertree","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Guacamelee!","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/9/2013","","2017-04-26",""
"Guacamelee! 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Platform-adventure"
"Guacamelee! Super Turbo Championship Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/2/2014","","2025-01-30","Platform-adventure"
"Guardians of the Galaxy: The Telltale Series","","PlayStation 4","Digital (PSN)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","10","4/18/2017","","2017-08-14","Compilation"
"Guardians of the Galaxy: The Telltale Series - Episode 1: Tangled Up in Blue","","PlayStation 4","Digital (PSN)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","10","4/18/2017","","2017-08-14","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 2: Under Pressure","","PlayStation 4","Digital (PSN)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","10","6/6/2017","","2017-08-14","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 3: More than a Feeling","","PlayStation 4","Digital (PSN)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","10","8/22/2017","","2017-08-14","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 4: Who Needs You","","PlayStation 4","Digital (PSN)","NA","Yes","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2017","","2017-08-14","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 5: Don't Stop Believin'","","PlayStation 4","Digital (PSN)","NA","Yes","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/7/2017","","2017-08-14","Graphic Adventure"
"The Guided Fate Paradox","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","1/24/2013","11/5/2013","2017-04-28","Dungeon Crawler"
"Guild Wars 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/28/2012","","2025-01-30","RPG"
"Guns of Icarus","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/4/2009","","2017-04-26","Combat Flight Simulation"
"GUNTOUCHABLES","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/7/2025","","2026-02-01","Top-down Shooter"
"Hack, Slash, Loot","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"HackyZack","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/28/2017","3/28/2017","2019-01-22","Platformer"
"Hades","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/17/2020","9/17/2020","2022-01-13","Hack and Slash (RPG)"
"Hades II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Half Minute Hero: Super Mega Neo Climax Ultimate Boy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","9/27/2012","9/27/2012","2017-04-26","Action RPG"
"Half Minute Hero: The Second Coming","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/4/2011","4/4/2014","2017-04-26","Action RPG"
"Half-Life","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/19/1998","","2017-04-26","First-person Shooter"
"Half-Life 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/16/2004","","2017-04-26","First-person Shooter"
"Half-Life 2: Deathmatch","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/30/2004","","2017-04-26","First-person Shooter"
"Half-Life 2: Episode One","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/1/2006","","2017-04-26","First-person Shooter"
"Half-Life 2: Episode Two","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2007","","2017-04-26","First-person Shooter"
"Half-Life 2: Lost Coast","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2005","","2017-04-26","First-person Shooter"
"Half-Life Deathmatch: Source","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/1/2006","","2017-04-26","First-person Shooter"
"Half-Life: Blue Shift","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/19/1999","","2017-04-26","First-person Shooter"
"Half-Life: Opposing Force","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/19/1999","","2017-04-26","First-person Shooter"
"Half-Life: Source","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/1/2004","","2017-04-26","First-person Shooter"
"Half-Minute Hero","","PlayStation Portable","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","5/28/2009","10/13/2009","2017-05-19","Action RPG"
